name,model,id,description,clip_score
Shuttle Service,DALLE-3,2,"The picture shows a white minivan with a blue and white symbol of a wheelchair user, into which a lady is just getting in. The driver is helping her. In front of the van, there are four other persons with various disabilities.",0.356201171875
Shuttle Service,DALLE-3,3,"The picture shows a white minivan with a blue and white symbol of a wheelchair user, into which a lady is just getting in. The driver is helping her. In front of the van, there are four other persons with various disabilities.",0.31640625
Brainstorming,DALLE-3,0,A group of people with and without disabilities is sitting together at a round table. Above their heads are 'question marks' and 'light bulbs'. They are looking for ideas and solutions together.,0.322021484375
Brainstorming,DALLE-3,1,A group of people with and without disabilities is sitting together at a round table. Above their heads are 'question marks' and 'light bulbs'. They are looking for ideas and solutions together.,0.32763671875
Brainstorming,DALLE-3,2,A group of people with and without disabilities is sitting together at a round table. Above their heads are 'question marks' and 'light bulbs'. They are looking for ideas and solutions together.,0.325439453125
Brainstorming,DALLE-3,3,A group of people with and without disabilities is sitting together at a round table. Above their heads are 'question marks' and 'light bulbs'. They are looking for ideas and solutions together.,0.346435546875
Yoga,DALLE-3,0,"Three people are shown on mats, and one person is in a wheelchair. Their hands are raised upward. They stretch the backsides by holding one hand with the other and pulling slightly.",0.322021484375
Yoga,DALLE-3,1,"Three people are shown on mats, and one person is in a wheelchair. Their hands are raised upward. They stretch the backsides by holding one hand with the other and pulling slightly.",0.337890625
Yoga,DALLE-3,2,"Three people are shown on mats, and one person is in a wheelchair. Their hands are raised upward. They stretch the backsides by holding one hand with the other and pulling slightly.",0.33740234375
Yoga,DALLE-3,3,"Three people are shown on mats, and one person is in a wheelchair. Their hands are raised upward. They stretch the backsides by holding one hand with the other and pulling slightly.",0.3349609375
Demonstration,DALLE-3,0,"A group of people with and without disabilities, including those with invisible disabilities, stands in front of the Bundestag in Berlin. The participants are holding signs and have emotional expressions. They are protesting against something.",0.3037109375
Demonstration,DALLE-3,1,"A group of people with and without disabilities, including those with invisible disabilities, stands in front of the Bundestag in Berlin. The participants are holding signs and have emotional expressions. They are protesting against something.",0.251708984375
Demonstration,DALLE-3,2,"A group of people with and without disabilities, including those with invisible disabilities, stands in front of the Bundestag in Berlin. The participants are holding signs and have emotional expressions. They are protesting against something.",0.31689453125
Demonstration,DALLE-3,3,"A group of people with and without disabilities, including those with invisible disabilities, stands in front of the Bundestag in Berlin. The participants are holding signs and have emotional expressions. They are protesting against something.",0.2430419921875
Cafeteria,DALLE-3,0,"Depicted is a cafeteria with three tables and visitors eating and/or drinking. In the background of the picture, there is a refrigerator, a display case with fruit, cake, and drinks, as well as a cash register.",0.302734375
Cafeteria,DALLE-3,1,"Depicted is a cafeteria with three tables and visitors eating and/or drinking. In the background of the picture, there is a refrigerator, a display case with fruit, cake, and drinks, as well as a cash register.",0.322265625
Cafeteria,DALLE-3,2,"Depicted is a cafeteria with three tables and visitors eating and/or drinking. In the background of the picture, there is a refrigerator, a display case with fruit, cake, and drinks, as well as a cash register.",0.338134765625
Cafeteria,DALLE-3,3,"Depicted is a cafeteria with three tables and visitors eating and/or drinking. In the background of the picture, there is a refrigerator, a display case with fruit, cake, and drinks, as well as a cash register.",0.322509765625
Balance Disorder,DALLE-3,0,"A woman with a striped T-shirt holds onto a wall with one hand. She appears stressed and uncertain. With the other hand, she also searches for support.",0.2403564453125
Trouble Smelling,DALLE-3,0,A lady smells a cut lemon and doesn't recognize the smell.,0.295654296875
Trouble Smelling,DALLE-3,1,A lady smells a cut lemon and doesn't recognize the smell.,0.33544921875
Trouble Smelling,DALLE-3,2,A lady smells a cut lemon and doesn't recognize the smell.,0.325927734375
Trouble Smelling,DALLE-3,3,A lady smells a cut lemon and doesn't recognize the smell.,0.303955078125
Lung Overload,DALLE-3,0,Illustration of heart and lungs connected to each other. A lot of blood flows into the lungs.,0.290771484375
Lung Overload,DALLE-3,1,Illustration of heart and lungs connected to each other. A lot of blood flows into the lungs.,0.295166015625
Lung Overload,DALLE-3,2,Illustration of heart and lungs connected to each other. A lot of blood flows into the lungs.,0.304931640625
Lung Overload,DALLE-3,3,Illustration of heart and lungs connected to each other. A lot of blood flows into the lungs.,0.301513671875
Foot Amputation,DALLE-3,0,"A woman sits on the floor with her legs crossed. She has freckles on her face, her hair tied up, and her nails painted red. Her right foot is missing.",0.0
Foot Amputation,DALLE-3,1,"A woman sits on the floor with her legs crossed. She has freckles on her face, her hair tied up, and her nails painted red. Her right foot is missing.",0.0
Foot Amputation,DALLE-3,2,"A woman sits on the floor with her legs crossed. She has freckles on her face, her hair tied up, and her nails painted red. Her right foot is missing.",0.0
Foot Amputation,DALLE-3,3,"A woman sits on the floor with her legs crossed. She has freckles on her face, her hair tied up, and her nails painted red. Her right foot is missing.",0.0
Seeing Blurred,DALLE-3,0,A young woman looks into a mirror. Her reflection is blurry.,0.26025390625
Seeing Blurred,DALLE-3,1,A young woman looks into a mirror. Her reflection is blurry.,0.25341796875
Seeing Blurred,DALLE-3,2,A young woman looks into a mirror. Her reflection is blurry.,0.266845703125
Arrangement of Nursing Services,DALLE-3,0,"Two women are talking in front of a car labeled 'Home Care Service'. The first woman has a thought bubble. In the thought bubble, an older woman in a hospital bed can be seen. The second lady wears a T-shirt labeled 'Home Care Service'. She also has a thought bubble. There, the older woman in the hospital bed is seen with a home care service worker. They shake hands.",-1.0
Arrangement of Nursing Services,DALLE-3,1,"Two women are talking in front of a car labeled 'Home Care Service'. The first woman has a thought bubble. In the thought bubble, an older woman in a hospital bed can be seen. The second lady wears a T-shirt labeled 'Home Care Service'. She also has a thought bubble. There, the older woman in the hospital bed is seen with a home care service worker. They shake hands.",-1.0
Arrangement of Nursing Services,DALLE-3,2,"Two women are talking in front of a car labeled 'Home Care Service'. The first woman has a thought bubble. In the thought bubble, an older woman in a hospital bed can be seen. The second lady wears a T-shirt labeled 'Home Care Service'. She also has a thought bubble. There, the older woman in the hospital bed is seen with a home care service worker. They shake hands.",-1.0
Arrangement of Nursing Services,DALLE-3,3,"Two women are talking in front of a car labeled 'Home Care Service'. The first woman has a thought bubble. In the thought bubble, an older woman in a hospital bed can be seen. The second lady wears a T-shirt labeled 'Home Care Service'. She also has a thought bubble. There, the older woman in the hospital bed is seen with a home care service worker. They shake hands.",-1.0
Breathing Techniques,DALLE-3,0,A blonde woman sits cross-legged. She holds one hand on her stomach and breathes heavily.,0.2247314453125
Psychotherapy (Descriptive Speech Bubble),DALLE-3,0,Two men sit facing each other in red armchairs. One man holds his forehead while speaking. The other man takes notes.,0.2100830078125
Psychotherapy (Descriptive Speech Bubble),DALLE-3,1,Two men sit facing each other in red armchairs. One man holds his forehead while speaking. The other man takes notes.,0.1761474609375
Psychotherapy (Descriptive Speech Bubble),DALLE-3,2,Two men sit facing each other in red armchairs. One man holds his forehead while speaking. The other man takes notes.,0.2257080078125
Psychotherapy (Descriptive Speech Bubble),DALLE-3,3,Two men sit facing each other in red armchairs. One man holds his forehead while speaking. The other man takes notes.,0.200439453125
Center for Rare Diseases,DALLE-3,0,A man in a white coat examines a toddler. He is seen again looking into a microscope. In the background is a large building with the inscription 'Center'.,0.252685546875
Center for Rare Diseases,DALLE-3,1,A man in a white coat examines a toddler. He is seen again looking into a microscope. In the background is a large building with the inscription 'Center'.,0.259765625
Center for Rare Diseases,DALLE-3,2,A man in a white coat examines a toddler. He is seen again looking into a microscope. In the background is a large building with the inscription 'Center'.,0.2225341796875
Center for Rare Diseases,DALLE-3,3,A man in a white coat examines a toddler. He is seen again looking into a microscope. In the background is a large building with the inscription 'Center'.,0.2286376953125
Speech Therapy,DALLE-3,0,A woman holds up a card with the letter 'A' and speaks the letter out loud. She looks at a child. The child repeats the letter 'A'.,0.294921875
Speech Therapy,DALLE-3,1,A woman holds up a card with the letter 'A' and speaks the letter out loud. She looks at a child. The child repeats the letter 'A'.,0.26904296875
Speech Therapy,DALLE-3,2,A woman holds up a card with the letter 'A' and speaks the letter out loud. She looks at a child. The child repeats the letter 'A'.,0.283447265625
Speech Therapy,DALLE-3,3,A woman holds up a card with the letter 'A' and speaks the letter out loud. She looks at a child. The child repeats the letter 'A'.,0.307373046875
Resistance to Changes,DALLE-3,0,A woman sits in an orange car. Another woman with folded arms stands next to it. She turns away confused from the car. She has a thought bubble in which the same car with the same woman is depicted in purple.,0.31982421875
Resistance to Changes,DALLE-3,1,A woman sits in an orange car. Another woman with folded arms stands next to it. She turns away confused from the car. She has a thought bubble in which the same car with the same woman is depicted in purple.,0.334228515625
Resistance to Changes,DALLE-3,2,A woman sits in an orange car. Another woman with folded arms stands next to it. She turns away confused from the car. She has a thought bubble in which the same car with the same woman is depicted in purple.,0.314453125
Resistance to Changes,DALLE-3,3,A woman sits in an orange car. Another woman with folded arms stands next to it. She turns away confused from the car. She has a thought bubble in which the same car with the same woman is depicted in purple.,0.319091796875
Refusal of Eye Contact,DALLE-3,0,A woman stands directly in front of a man and speaks to him. The man has his arms crossed in front of his chest. He does not look at her.,0.2274169921875
Refusal of Eye Contact,DALLE-3,1,A woman stands directly in front of a man and speaks to him. The man has his arms crossed in front of his chest. He does not look at her.,0.2281494140625
Refusal of Eye Contact,DALLE-3,2,A woman stands directly in front of a man and speaks to him. The man has his arms crossed in front of his chest. He does not look at her.,0.23681640625
Refusal of Eye Contact,DALLE-3,3,A woman stands directly in front of a man and speaks to him. The man has his arms crossed in front of his chest. He does not look at her.,0.2442626953125
Refusal of Physical Contact,DALLE-3,0,A woman tries to hug a girl. The girl looks away and resists.,0.26708984375
Refusal of Physical Contact,DALLE-3,1,A woman tries to hug a girl. The girl looks away and resists.,0.275634765625
Child Does Not Play with Others,DALLE-3,0,A girl sits on the floor with a shovel in her hand. She looks at the shovel. Two other children are playing together.,0.27490234375
Child Does Not Play with Others,DALLE-3,1,A girl sits on the floor with a shovel in her hand. She looks at the shovel. Two other children are playing together.,0.2744140625
Fixation on Specific Topics,DALLE-3,0,A man enthusiastically talks about penguins. Different types of penguins are depicted in his speech bubbles. Next to him stands a woman. She raises an eyebrow and looks skeptical.,0.35595703125
Fixation on Specific Topics,DALLE-3,1,A man enthusiastically talks about penguins. Different types of penguins are depicted in his speech bubbles. Next to him stands a woman. She raises an eyebrow and looks skeptical.,0.34423828125
Fixation on Specific Topics,DALLE-3,2,A man enthusiastically talks about penguins. Different types of penguins are depicted in his speech bubbles. Next to him stands a woman. She raises an eyebrow and looks skeptical.,0.3251953125
Fixation on Specific Topics,DALLE-3,3,A man enthusiastically talks about penguins. Different types of penguins are depicted in his speech bubbles. Next to him stands a woman. She raises an eyebrow and looks skeptical.,0.31201171875
Healthy Diet,DALLE-3,0,"Depicted are fruits and vegetables, water, and wholemeal bread.",0.27001953125
Healthy Diet,DALLE-3,1,"Depicted are fruits and vegetables, water, and wholemeal bread.",0.265625
Healthy Diet,DALLE-3,2,"Depicted are fruits and vegetables, water, and wholemeal bread.",0.28759765625
Healthy Diet,DALLE-3,3,"Depicted are fruits and vegetables, water, and wholemeal bread.",0.275390625
Inclusion,DALLE-3,0,A group of very different people - with and without disabilities - is sitting at a table and eating together.,0.26318359375
Inclusion,DALLE-3,1,A group of very different people - with and without disabilities - is sitting at a table and eating together.,0.272705078125
Inclusion,DALLE-3,2,A group of very different people - with and without disabilities - is sitting at a table and eating together.,0.2646484375
Inclusion,DALLE-3,3,A group of very different people - with and without disabilities - is sitting at a table and eating together.,0.29150390625
Minerals,DALLE-3,0,"Depicted is a bowl containing fruits and vegetables, as well as nuts. Above the bowl it says: 'Magnesium, Potassium, Calcium, Iron'.",0.253173828125
Minerals,DALLE-3,1,"Depicted is a bowl containing fruits and vegetables, as well as nuts. Above the bowl it says: 'Magnesium, Potassium, Calcium, Iron'.",0.315673828125
Minerals,DALLE-3,2,"Depicted is a bowl containing fruits and vegetables, as well as nuts. Above the bowl it says: 'Magnesium, Potassium, Calcium, Iron'.",0.309814453125
Minerals,DALLE-3,3,"Depicted is a bowl containing fruits and vegetables, as well as nuts. Above the bowl it says: 'Magnesium, Potassium, Calcium, Iron'.",0.2349853515625
Vitamins,DALLE-3,0,Depicted is a bowl containing various fruits.,0.291015625
Vitamins,DALLE-3,1,Depicted is a bowl containing various fruits.,0.279296875
Vitamins,DALLE-3,2,Depicted is a bowl containing various fruits.,0.2998046875
Vitamins,DALLE-3,3,Depicted is a bowl containing various fruits.,0.2418212890625
Causes of Origin are Unknown,DALLE-3,0,"A man in a white coat grabs his head. In front of him stands a young woman with a puzzled look. In one thought bubble of the man, the woman is shown with a rash and tomatoes. In the second thought bubble, she is shown with a rash when exposed to sunlight.",0.381591796875
Causes of Origin are Unknown,DALLE-3,1,"A man in a white coat grabs his head. In front of him stands a young woman with a puzzled look. In one thought bubble of the man, the woman is shown with a rash and tomatoes. In the second thought bubble, she is shown with a rash when exposed to sunlight.",0.37890625
Causes of Origin are Unknown,DALLE-3,2,"A man in a white coat grabs his head. In front of him stands a young woman with a puzzled look. In one thought bubble of the man, the woman is shown with a rash and tomatoes. In the second thought bubble, she is shown with a rash when exposed to sunlight.",0.358642578125
Causes of Origin are Unknown,DALLE-3,3,"A man in a white coat grabs his head. In front of him stands a young woman with a puzzled look. In one thought bubble of the man, the woman is shown with a rash and tomatoes. In the second thought bubble, she is shown with a rash when exposed to sunlight.",0.3310546875
Consultation Center,DALLE-3,0,"In the foreground, two women are sitting at the table. One woman is in a wheelchair and filling out a form. The other woman also wants to fill out a form. In the background, there is a building with the inscription 'Advice Center'.",0.27587890625
Consultation Center,DALLE-3,1,"In the foreground, two women are sitting at the table. One woman is in a wheelchair and filling out a form. The other woman also wants to fill out a form. In the background, there is a building with the inscription 'Advice Center'.",0.3134765625
Consultation Center,DALLE-3,2,"In the foreground, two women are sitting at the table. One woman is in a wheelchair and filling out a form. The other woman also wants to fill out a form. In the background, there is a building with the inscription 'Advice Center'.",0.313720703125
Consultation Center,DALLE-3,3,"In the foreground, two women are sitting at the table. One woman is in a wheelchair and filling out a form. The other woman also wants to fill out a form. In the background, there is a building with the inscription 'Advice Center'.",0.313720703125
Study on Research Findings,DALLE-3,0,"A notebook is open. On the left side, test tubes can be seen, into which a liquid is poured. On the right side, a chemical compound is depicted.",0.259521484375
Study on Research Findings,DALLE-3,1,"A notebook is open. On the left side, test tubes can be seen, into which a liquid is poured. On the right side, a chemical compound is depicted.",0.251708984375
Study on Research Findings,DALLE-3,2,"A notebook is open. On the left side, test tubes can be seen, into which a liquid is poured. On the right side, a chemical compound is depicted.",0.281982421875
Study on Research Findings,DALLE-3,3,"A notebook is open. On the left side, test tubes can be seen, into which a liquid is poured. On the right side, a chemical compound is depicted.",0.265869140625
Health Information,DALLE-3,0,"A brochure is being held by a person. It bears the title 'Info', below which a virus and two different bacteria are drawn.",0.298095703125
Health Information,DALLE-3,1,"A brochure is being held by a person. It bears the title 'Info', below which a virus and two different bacteria are drawn.",0.32958984375
Health Information,DALLE-3,2,"A brochure is being held by a person. It bears the title 'Info', below which a virus and two different bacteria are drawn.",0.31884765625
Health Information,DALLE-3,3,"A brochure is being held by a person. It bears the title 'Info', below which a virus and two different bacteria are drawn.",0.306640625
Nutritional Counseling,DALLE-3,0,"A man is informing a woman and a man about healthy nutrition. He is holding up a banana. On the table, there are other food items.",0.285400390625
Nutritional Counseling,DALLE-3,1,"A man is informing a woman and a man about healthy nutrition. He is holding up a banana. On the table, there are other food items.",0.35498046875
Nutritional Counseling,DALLE-3,2,"A man is informing a woman and a man about healthy nutrition. He is holding up a banana. On the table, there are other food items.",0.3291015625
Nutritional Counseling,DALLE-3,3,"A man is informing a woman and a man about healthy nutrition. He is holding up a banana. On the table, there are other food items.",0.3310546875
Information Material,DALLE-3,0,A woman hands over a brochure to a man.,0.2447509765625
Information Material,DALLE-3,1,A woman hands over a brochure to a man.,0.240234375
Information Material,DALLE-3,2,A woman hands over a brochure to a man.,0.20654296875
Information Material,DALLE-3,3,A woman hands over a brochure to a man.,0.197998046875
Self-Help Group,DALLE-3,0,Four persons are sitting in a circle of chairs. They partly have a prosthesis and are discussing the topic of prostheses.,0.331787109375
Self-Help Group,DALLE-3,1,Four persons are sitting in a circle of chairs. They partly have a prosthesis and are discussing the topic of prostheses.,0.283203125
Self-Help Group,DALLE-3,2,Four persons are sitting in a circle of chairs. They partly have a prosthesis and are discussing the topic of prostheses.,0.333740234375
Self-Help Group,DALLE-3,3,Four persons are sitting in a circle of chairs. They partly have a prosthesis and are discussing the topic of prostheses.,0.31884765625
Doctor's Lecture,DALLE-3,0,A man in a white lab coat is speaking to a group of people. He points with a pen to a graph seen on the paper of a flip chart. A participant raises her hand.,0.29248046875
Doctor's Lecture,DALLE-3,1,A man in a white lab coat is speaking to a group of people. He points with a pen to a graph seen on the paper of a flip chart. A participant raises her hand.,0.26318359375
Doctor's Lecture,DALLE-3,2,A man in a white lab coat is speaking to a group of people. He points with a pen to a graph seen on the paper of a flip chart. A participant raises her hand.,0.2587890625
Self-Help Association,DALLE-3,0,"Depicted is a map of Germany colored black, red, and gold. At various points on the map, speech bubbles are depicted containing logos of various state working groups, such as the LAG Self-help Rhineland-Palatinate or Bavaria, as well as the Federal Self-Help Working Group. The speech bubbles are connected to each other by a blue line.",0.385498046875
Self-Help Association,DALLE-3,1,"Depicted is a map of Germany colored black, red, and gold. At various points on the map, speech bubbles are depicted containing logos of various state working groups, such as the LAG Self-help Rhineland-Palatinate or Bavaria, as well as the Federal Self-Help Working Group. The speech bubbles are connected to each other by a blue line.",0.397216796875
Self-Help Association,DALLE-3,2,"Depicted is a map of Germany colored black, red, and gold. At various points on the map, speech bubbles are depicted containing logos of various state working groups, such as the LAG Self-help Rhineland-Palatinate or Bavaria, as well as the Federal Self-Help Working Group. The speech bubbles are connected to each other by a blue line.",0.385009765625
Self-Help Association,DALLE-3,3,"Depicted is a map of Germany colored black, red, and gold. At various points on the map, speech bubbles are depicted containing logos of various state working groups, such as the LAG Self-help Rhineland-Palatinate or Bavaria, as well as the Federal Self-Help Working Group. The speech bubbles are connected to each other by a blue line.",0.366943359375
Self-Help Group for Relatives,DALLE-3,0,"Four adults are sitting in a circle of chairs. A man is speaking. In his speech bubble, a child with Down syndrome is depicted. In the thought bubbles of the other persons, there is also a child with Down syndrome depicted in each.",0.0
Self-Help Group for Relatives,DALLE-3,1,"Four adults are sitting in a circle of chairs. A man is speaking. In his speech bubble, a child with Down syndrome is depicted. In the thought bubbles of the other persons, there is also a child with Down syndrome depicted in each.",0.0
Self-Help Group for Relatives,DALLE-3,2,"Four adults are sitting in a circle of chairs. A man is speaking. In his speech bubble, a child with Down syndrome is depicted. In the thought bubbles of the other persons, there is also a child with Down syndrome depicted in each.",0.0
Self-Help Group for Relatives,DALLE-3,3,"Four adults are sitting in a circle of chairs. A man is speaking. In his speech bubble, a child with Down syndrome is depicted. In the thought bubbles of the other persons, there is also a child with Down syndrome depicted in each.",0.0
Parents' Circle,DALLE-3,0,"In a circle of chairs, three couples are sitting and chatting. In the front corner, four children are playing with toy cars.",0.29541015625
Parents' Circle,DALLE-3,1,"In a circle of chairs, three couples are sitting and chatting. In the front corner, four children are playing with toy cars.",0.3232421875
Parents' Circle,DALLE-3,2,"In a circle of chairs, three couples are sitting and chatting. In the front corner, four children are playing with toy cars.",0.308837890625
Parents' Circle,DALLE-3,3,"In a circle of chairs, three couples are sitting and chatting. In the front corner, four children are playing with toy cars.",0.321533203125
Difficulty Concentrating,DALLE-3,0,"A man ties his sports shoes. He has several thought bubbles. He is simultaneously thinking about a young woman, tying shoes, a piece of cake and a cup of tea, and a woman comforting a man. He also thinks about a footballer and an older man.",0.33935546875
Difficulty Concentrating,DALLE-3,1,"A man ties his sports shoes. He has several thought bubbles. He is simultaneously thinking about a young woman, tying shoes, a piece of cake and a cup of tea, and a woman comforting a man. He also thinks about a footballer and an older man.",0.345703125
Difficulty Concentrating,DALLE-3,2,"A man ties his sports shoes. He has several thought bubbles. He is simultaneously thinking about a young woman, tying shoes, a piece of cake and a cup of tea, and a woman comforting a man. He also thinks about a footballer and an older man.",0.32568359375
Difficulty Concentrating,DALLE-3,3,"A man ties his sports shoes. He has several thought bubbles. He is simultaneously thinking about a young woman, tying shoes, a piece of cake and a cup of tea, and a woman comforting a man. He also thinks about a footballer and an older man.",0.35986328125
Empathy,DALLE-3,0,A woman puts a comforting hand on a man's shoulder. The man covers his face with his hand and cries.,0.250244140625
Empathy,DALLE-3,1,A woman puts a comforting hand on a man's shoulder. The man covers his face with his hand and cries.,0.2481689453125
Poor Memory Performance,DALLE-3,0,A woman holds her forehead thoughtfully. Question marks can be seen in her thought bubble and above her head.,0.2369384765625
Poor Memory Performance,DALLE-3,1,A woman holds her forehead thoughtfully. Question marks can be seen in her thought bubble and above her head.,0.2430419921875
Poor Memory Performance,DALLE-3,2,A woman holds her forehead thoughtfully. Question marks can be seen in her thought bubble and above her head.,0.249267578125
Poor Memory Performance,DALLE-3,3,A woman holds her forehead thoughtfully. Question marks can be seen in her thought bubble and above her head.,0.1988525390625
Being Deaf,DALLE-3,0,Depicted are two persons facing each other. One person is communicating in sign language.,0.314453125
Being Deaf,DALLE-3,1,Depicted are two persons facing each other. One person is communicating in sign language.,0.227294921875
Being Deaf,DALLE-3,2,Depicted are two persons facing each other. One person is communicating in sign language.,0.271484375
Being Deaf,DALLE-3,3,Depicted are two persons facing each other. One person is communicating in sign language.,0.259033203125
Being Blind,DALLE-3,0,Depicted is a man holding a long cane in his hand.,0.1917724609375
Being Blind,DALLE-3,1,Depicted is a man holding a long cane in his hand.,0.1845703125
Being Blind,DALLE-3,2,Depicted is a man holding a long cane in his hand.,0.2078857421875
Being Blind,DALLE-3,3,Depicted is a man holding a long cane in his hand.,0.1932373046875
Exchange on the Internet,DALLE-3,0,"In the middle, there is a globe depicted. Around it, there are 6 individuals depicted, each working on a laptop or computer. They are all interconnected.",0.27490234375
Exchange on the Internet,DALLE-3,1,"In the middle, there is a globe depicted. Around it, there are 6 individuals depicted, each working on a laptop or computer. They are all interconnected.",0.278076171875
Exchange on the Internet,DALLE-3,2,"In the middle, there is a globe depicted. Around it, there are 6 individuals depicted, each working on a laptop or computer. They are all interconnected.",0.312255859375
Exchange on the Internet,DALLE-3,3,"In the middle, there is a globe depicted. Around it, there are 6 individuals depicted, each working on a laptop or computer. They are all interconnected.",0.315673828125
Board Meeting,DALLE-3,0,Two men and a woman are sitting at a table and talking. One man has a hearing aid and is typing on a laptop. The woman wears an arm prosthesis.,0.2919921875
Board Meeting,DALLE-3,1,Two men and a woman are sitting at a table and talking. One man has a hearing aid and is typing on a laptop. The woman wears an arm prosthesis.,0.281494140625
Board Meeting,DALLE-3,2,Two men and a woman are sitting at a table and talking. One man has a hearing aid and is typing on a laptop. The woman wears an arm prosthesis.,0.283203125
Board Meeting,DALLE-3,3,Two men and a woman are sitting at a table and talking. One man has a hearing aid and is typing on a laptop. The woman wears an arm prosthesis.,0.26025390625
Membership Fee,DALLE-3,0,A transfer form is depicted. The amount '18 euros' and the purpose 'Membership fee' are handwritten.,0.29443359375
Membership Fee,DALLE-3,1,A transfer form is depicted. The amount '18 euros' and the purpose 'Membership fee' are handwritten.,0.296875
Membership Fee,DALLE-3,2,A transfer form is depicted. The amount '18 euros' and the purpose 'Membership fee' are handwritten.,0.313720703125
Membership Fee,DALLE-3,3,A transfer form is depicted. The amount '18 euros' and the purpose 'Membership fee' are handwritten.,0.308349609375
Project Financing,DALLE-3,0,"On the left side of the picture is a project proposal for 20,000.00 euros. To the right of it are 6 100-euro bills.",0.29052734375
Project Financing,DALLE-3,1,"On the left side of the picture is a project proposal for 20,000.00 euros. To the right of it are 6 100-euro bills.",0.24658203125
Project Financing,DALLE-3,2,"On the left side of the picture is a project proposal for 20,000.00 euros. To the right of it are 6 100-euro bills.",0.2454833984375
Project Financing,DALLE-3,3,"On the left side of the picture is a project proposal for 20,000.00 euros. To the right of it are 6 100-euro bills.",0.263671875
Application,DALLE-3,0,The arms of two persons are recognizable. One person is pointing to the word 'Application' written on top of a document. The other person is holding a pen ready to write.,0.2998046875
Application,DALLE-3,1,The arms of two persons are recognizable. One person is pointing to the word 'Application' written on top of a document. The other person is holding a pen ready to write.,0.2734375
Application,DALLE-3,2,The arms of two persons are recognizable. One person is pointing to the word 'Application' written on top of a document. The other person is holding a pen ready to write.,0.28369140625
Application,DALLE-3,3,The arms of two persons are recognizable. One person is pointing to the word 'Application' written on top of a document. The other person is holding a pen ready to write.,0.286865234375
Large and Small Intestines and Stomach,DALLE-3,0,"The organs large intestine, small intestine, and stomach are depicted.",0.294921875
Large and Small Intestines and Stomach,DALLE-3,1,"The organs large intestine, small intestine, and stomach are depicted.",0.27197265625
Large and Small Intestines and Stomach,DALLE-3,2,"The organs large intestine, small intestine, and stomach are depicted.",0.2802734375
Large and Small Intestines and Stomach,DALLE-3,3,"The organs large intestine, small intestine, and stomach are depicted.",0.281005859375
Digestive Tract,DALLE-3,0,Illustration of a naked man. The small and large intestines and the stomach are drawn.,0.0
Digestive Tract,DALLE-3,1,Illustration of a naked man. The small and large intestines and the stomach are drawn.,0.0
Digestive Tract,DALLE-3,2,Illustration of a naked man. The small and large intestines and the stomach are drawn.,0.0
Digestive Tract,DALLE-3,3,Illustration of a naked man. The small and large intestines and the stomach are drawn.,0.0
Heart Septum,DALLE-3,0,"Illustration of a heart. The two heart chambers are visible, as well as the wall between them. Two arrows point to them.",0.282470703125
Heart Septum,DALLE-3,1,"Illustration of a heart. The two heart chambers are visible, as well as the wall between them. Two arrows point to them.",0.26806640625
Heart Septum,DALLE-3,2,"Illustration of a heart. The two heart chambers are visible, as well as the wall between them. Two arrows point to them.",0.29150390625
Heart Septum,DALLE-3,3,"Illustration of a heart. The two heart chambers are visible, as well as the wall between them. Two arrows point to them.",0.2900390625
Sternum,DALLE-3,0,"Depicted is a red-haired man with a beard. His ribcage and vertebrae are seen in three-dimensional form. The emphasis is on the sternum, which is clearly visible in contrast to the ribs and vertebrae.",0.34033203125
Sternum,DALLE-3,1,"Depicted is a red-haired man with a beard. His ribcage and vertebrae are seen in three-dimensional form. The emphasis is on the sternum, which is clearly visible in contrast to the ribs and vertebrae.",0.365234375
Sternum,DALLE-3,2,"Depicted is a red-haired man with a beard. His ribcage and vertebrae are seen in three-dimensional form. The emphasis is on the sternum, which is clearly visible in contrast to the ribs and vertebrae.",0.356689453125
Sternum,DALLE-3,3,"Depicted is a red-haired man with a beard. His ribcage and vertebrae are seen in three-dimensional form. The emphasis is on the sternum, which is clearly visible in contrast to the ribs and vertebrae.",0.35791015625
Bacteria,DALLE-3,0,"Illustration of two different elongated, green bacteria.",0.279541015625
Bacteria,DALLE-3,1,"Illustration of two different elongated, green bacteria.",0.288818359375
Bacteria,DALLE-3,2,"Illustration of two different elongated, green bacteria.",0.296875
Bacteria,DALLE-3,3,"Illustration of two different elongated, green bacteria.",0.315185546875
Security,DALLE-3,0,Depicted are a woman and a man lovingly embracing a child.,0.23974609375
Security,DALLE-3,1,Depicted are a woman and a man lovingly embracing a child.,0.2142333984375
Security,DALLE-3,2,Depicted are a woman and a man lovingly embracing a child.,0.22509765625
Security,DALLE-3,3,Depicted are a woman and a man lovingly embracing a child.,0.2266845703125
Self-love,DALLE-3,0,Depicted is a dark-haired young lady looking into a mirror and hugging herself.,0.278564453125
Panic Attack,DALLE-3,0,"Depicted is a woman with her mouth open and eyes squinted. She holds her hands to her face. She has sweat on her forehead and red cheeks, as well as red spots on her neck.",0.235107421875
Panic Attack,DALLE-3,1,"Depicted is a woman with her mouth open and eyes squinted. She holds her hands to her face. She has sweat on her forehead and red cheeks, as well as red spots on her neck.",0.266845703125
Panic Attack,DALLE-3,2,"Depicted is a woman with her mouth open and eyes squinted. She holds her hands to her face. She has sweat on her forehead and red cheeks, as well as red spots on her neck.",0.230712890625
